SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
102363,0,Revolving loans,F,N,Y,0,120300.0,693800.0,31750.0,656100.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-13956,-2883,Accountants,2.0,2,,0.357121869337144,0.7427803297279743
102364,0,Cash loans,M,Y,Y,0,133300.0,421900.0,47530.0,386100.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-16544,-2223,nan,2.0,1,0.12336431700744763,0.48233808438048104,0.19746601542574505
102365,0,Cash loans,M,Y,N,0,215300.0,594200.0,25540.0,505300.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13673,-3868,Managers,2.0,3,0.5349618324911181,0.2069697005163772,0.302827395719304
102366,0,Cash loans,M,Y,N,0,124500.0,909300.0,66250.0,858800.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15121,-910,Laborers,1.0,2,0.1169862536420508,0.4530613027130332,0.2727288655544452
102367,0,Cash loans,F,N,N,0,258300.0,327500.0,18790.0,289700.0,Working,Secondary / secondary special,Married,House / apartment,-12529,365243,Managers,2.0,2,,0.4232244920120146,0.2611091776663638
102368,0,Cash loans,F,N,N,1,150300.0,218800.0,11900.0,209100.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-16139,-2221,nan,3.0,2,0.03603693319927037,0.32214341889342807,0.3533129932712304
102369,0,Cash loans,F,Y,N,3,100700.0,547400.0,30150.0,533600.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-18052,-4257,High skill tech staff,5.0,2,,0.4976319278824321,0.18734971734955302
102370,0,Cash loans,F,Y,Y,1,199400.0,512600.0,22060.0,483200.0,Working,Secondary / secondary special,Married,House / apartment,-14854,365243,nan,2.0,3,0.5283206611182408,0.4959060985987317,0.35512694203202205
102371,0,Cash loans,F,N,Y,0,113300.0,265200.0,11340.0,227800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7670,365243,Private service staff,1.0,2,0.11857183383602944,0.32869604511267997,0.6983886622136577
102372,0,Cash loans,F,N,Y,0,193700.0,943200.0,73340.0,832400.0,Working,Secondary / secondary special,Married,House / apartment,-18077,365243,Laborers,1.0,1,,0.3839870200112841,0.4234358485804552
102373,0,Cash loans,F,Y,Y,0,128800.0,169100.0,11770.0,162600.0,Commercial associate,Higher education,Married,House / apartment,-16188,-1139,nan,1.0,2,,0.417558450098286,0.3850956519362237
102374,0,Cash loans,F,N,Y,0,86600.0,424400.0,32920.0,411100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11715,365243,High skill tech staff,1.0,2,,0.4181496226155605,0.6374092095391909
102375,0,Cash loans,F,Y,N,1,239600.0,320000.0,13820.0,293000.0,Pensioner,Academic degree,Married,Municipal apartment,-18812,-2468,nan,3.0,2,,0.38365037794092155,0.2808959952535678
102376,0,Cash loans,F,Y,Y,0,70000.0,355500.0,14520.0,349800.0,Working,Higher education,Single / not married,House / apartment,-10087,-2427,Sales staff,1.0,2,,0.29539210406548966,0.09092644909019733
102377,0,Cash loans,M,Y,Y,1,225500.0,578500.0,35650.0,505700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19905,-1710,Laborers,2.0,2,,0.37827791267836525,0.1278908560661413
102378,0,Cash loans,F,N,N,2,246700.0,465700.0,19370.0,411300.0,Working,Higher education,Civil marriage,House / apartment,-15475,-6210,Private service staff,4.0,1,,0.37033940491007916,0.3476924133874421
102379,0,Cash loans,F,Y,N,0,212300.0,333900.0,14360.0,322700.0,Working,Academic degree,Married,House / apartment,-7670,-6401,nan,2.0,3,,0.3985174810341878,0.4121181842248641
102380,0,Cash loans,M,N,Y,0,272000.0,642900.0,70270.0,604100.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16422,-1823,Core staff,1.0,2,0.33345947149690713,0.3407467624598597,0.4557623503700559
102381,1,Cash loans,M,N,Y,1,160200.0,897600.0,94870.0,862800.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14073,-1285,Private service staff,3.0,2,0.3387784087428287,0.09637287001197649,0.2788940942776411
102382,0,Cash loans,F,Y,Y,0,362800.0,218300.0,9570.0,218100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13468,-1957,Sales staff,2.0,2,,0.4996204999884063,0.4161884078290328
102383,0,Cash loans,F,N,Y,1,158800.0,486100.0,47710.0,477800.0,Working,Higher education,Civil marriage,House / apartment,-12741,-1375,Cleaning staff,3.0,3,,0.6530600296845669,0.28352204224007743
102384,0,Cash loans,F,Y,N,0,89500.0,402900.0,17420.0,358400.0,Working,Higher education,Civil marriage,House / apartment,-15194,-3251,Sales staff,1.0,2,,0.5451149782636785,0.39189778356202687
102385,0,Cash loans,F,N,Y,0,145400.0,214000.0,9950.0,202300.0,Working,Secondary / secondary special,Married,House / apartment,-13756,-2405,Laborers,2.0,2,0.5057545573972263,0.6723443552819035,0.2934254554974449
102386,0,Cash loans,M,N,Y,1,104700.0,780100.0,33010.0,680000.0,Working,Higher education,Married,House / apartment,-8246,-3950,Sales staff,3.0,2,0.3327467279660936,0.21884270009769133,0.5271918305782336
102387,0,Cash loans,M,Y,N,0,239400.0,554000.0,61730.0,471000.0,Commercial associate,Higher education,Married,House / apartment,-20816,-1841,Accountants,2.0,2,,0.557088273907916,0.11527800340048108
102388,0,Cash loans,F,N,Y,1,173900.0,238200.0,20410.0,215100.0,Working,Secondary / secondary special,Married,House / apartment,-14723,-10940,nan,3.0,3,0.5658721396576362,0.17825275084273515,0.4250534375651147
102389,1,Cash loans,M,N,Y,0,122900.0,937400.0,90570.0,898200.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12765,-678,Drivers,1.0,2,0.1826953926197341,0.6312089693386471,0.06472797225122805
102390,0,Cash loans,F,N,N,0,277000.0,1147700.0,82420.0,1053300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11172,-2340,Managers,2.0,2,,0.6426694391807839,0.2943954279663866
102391,0,Cash loans,F,Y,Y,0,164000.0,273600.0,11790.0,263000.0,Working,Secondary / secondary special,Married,House / apartment,-18802,-9534,Cooking staff,2.0,2,,0.6436510264466659,0.6054570213848871
102392,0,Cash loans,M,Y,Y,0,214300.0,1183800.0,98650.0,1128000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10488,-3991,nan,2.0,2,,0.46543213183899407,0.2438936570962229
102393,0,Cash loans,F,Y,N,0,112700.0,340300.0,23890.0,335000.0,Working,Secondary / secondary special,Married,House / apartment,-16244,-2084,nan,2.0,2,0.11416187146007552,0.4597807255634987,0.2252726713151219
102394,0,Revolving loans,F,N,Y,0,314300.0,155300.0,6750.0,144800.0,Working,Incomplete higher,Married,House / apartment,-13360,-3123,Core staff,2.0,2,0.09993065046252152,0.22844052241930482,0.25452349543357516
102395,0,Cash loans,F,N,N,0,50500.0,269100.0,11410.0,244700.0,State servant,Higher education,Single / not married,Office apartment,-13594,-825,Low-skill Laborers,2.0,2,,0.4626415169620784,0.16495168733104787
102396,0,Cash loans,M,N,Y,0,179000.0,290800.0,11750.0,260200.0,Working,Secondary / secondary special,Married,House / apartment,-11271,-2454,nan,2.0,2,,0.6563480303101756,0.2902873630383472
102397,0,Cash loans,F,Y,N,1,251900.0,231300.0,10670.0,215200.0,State servant,Higher education,Separated,House / apartment,-13213,-809,Realty agents,3.0,2,,0.6133308209596127,0.320823783282103
102398,0,Cash loans,F,N,Y,0,147800.0,238200.0,19460.0,234700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15741,365243,Laborers,1.0,3,0.43774625948234747,0.5925757809289058,0.47881393193984395
102399,0,Cash loans,F,N,Y,0,134400.0,333500.0,29020.0,309200.0,State servant,Higher education,Married,House / apartment,-16651,-5936,Realty agents,2.0,3,0.10324442934818134,0.6516023300663786,0.3266553745693971
102400,0,Cash loans,F,N,Y,1,374900.0,398200.0,22620.0,367700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12549,-1438,Laborers,3.0,2,,0.3198455272962388,0.5981404432835216
102401,0,Cash loans,F,N,Y,0,248000.0,171200.0,16220.0,170600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-15340,-755,nan,2.0,1,0.06810207814974306,0.6012677546348721,0.28929961300403706
102402,0,Cash loans,M,N,N,0,134100.0,287700.0,13220.0,258000.0,Working,Secondary / secondary special,Married,House / apartment,-19275,-1869,Security staff,2.0,2,0.28311815255875256,0.3708489895541651,0.5012253892983816
102403,1,Revolving loans,M,N,Y,0,95900.0,597300.0,47620.0,532700.0,Working,Secondary / secondary special,Married,House / apartment,-9025,-3811,nan,2.0,2,0.14343527235710343,0.4408520542251981,0.4762021428459056
102404,0,Cash loans,M,N,Y,0,107900.0,345200.0,41220.0,334800.0,Commercial associate,Higher education,Married,House / apartment,-15680,-813,nan,1.0,2,0.4518542499190655,0.7165877946634629,0.5405358179674494
102405,0,Cash loans,M,N,Y,0,67300.0,298200.0,15090.0,290100.0,Working,Higher education,Married,House / apartment,-11885,365243,Core staff,2.0,2,,0.563830553715191,0.468217555580389
102406,0,Cash loans,F,N,Y,1,205100.0,180300.0,7260.0,168200.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11476,-4152,nan,3.0,1,,0.5700341321641728,0.5910557376360505
102407,0,Cash loans,F,Y,Y,1,74100.0,246200.0,20930.0,210300.0,Working,Secondary / secondary special,Married,House / apartment,-16754,-2546,Cooking staff,3.0,1,,0.5374805742408431,0.6137450415067722
102408,0,Cash loans,F,Y,Y,0,210300.0,1597500.0,105530.0,1372700.0,Working,Secondary / secondary special,Married,House / apartment,-13515,-6047,Private service staff,2.0,2,0.45048433078794525,0.2564703768705076,0.09006232290013279
102409,0,Cash loans,F,N,Y,1,172200.0,994000.0,47760.0,936600.0,Commercial associate,Higher education,Separated,Municipal apartment,-10816,-4199,nan,3.0,2,,0.3891490573413143,0.04953207825493923
102410,0,Cash loans,M,N,Y,1,72900.0,467700.0,31170.0,406900.0,Pensioner,Academic degree,Married,House / apartment,-21026,-3512,Drivers,3.0,2,0.508863488102009,0.4967151735746855,0.43383225243306534
102411,0,Cash loans,M,Y,N,0,343400.0,205700.0,13790.0,194900.0,Working,Secondary / secondary special,Separated,House / apartment,-19402,-4096,nan,2.0,3,,0.4740483372992939,0.25763673293174744
102412,0,Cash loans,M,Y,Y,1,239000.0,310200.0,37360.0,281100.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-7942,-656,High skill tech staff,3.0,2,0.1420779784169964,0.39778052240974604,0.4000954332704859
102413,0,Cash loans,F,N,Y,0,124300.0,586200.0,53740.0,548100.0,Commercial associate,Higher education,Married,House / apartment,-9781,365243,Laborers,1.0,2,0.16739153372015456,0.6179663928586734,0.1874976138493995
102414,0,Cash loans,F,N,Y,0,75300.0,570100.0,64330.0,541600.0,Working,Secondary / secondary special,Married,House / apartment,-18090,-8637,Low-skill Laborers,2.0,2,0.3534633201841868,0.7419581239496073,0.38282456414680077
102415,0,Cash loans,F,Y,Y,0,71700.0,466400.0,39540.0,408100.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14561,-1729,Sales staff,2.0,2,0.7272521821828504,0.17385797509011902,0.20412041976162806
102416,0,Cash loans,F,N,Y,0,169200.0,798900.0,36270.0,768200.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-21734,-2349,Cleaning staff,1.0,2,,0.8026890995277078,0.3243616125836445
102417,0,Cash loans,F,N,Y,1,225700.0,224100.0,13120.0,207700.0,Working,Secondary / secondary special,Married,House / apartment,-18182,-1461,Core staff,3.0,1,,0.5789454694192566,0.23987962377338878
102418,0,Revolving loans,F,Y,Y,0,146600.0,659900.0,64850.0,572800.0,Pensioner,Academic degree,Civil marriage,House / apartment,-16908,-1450,Security staff,2.0,2,0.4253992034278852,0.3198996188258092,0.15688568754628635
102419,0,Cash loans,F,Y,Y,1,105800.0,451600.0,30190.0,403200.0,Working,Secondary / secondary special,Married,House / apartment,-11600,-4520,nan,3.0,3,,0.5697019667466321,0.6170538420673525
102420,0,Cash loans,M,N,Y,2,77100.0,671400.0,44310.0,626600.0,Working,Secondary / secondary special,Married,With parents,-17680,-8389,nan,3.0,2,,0.23917045287158098,0.4598712765693531
102421,0,Revolving loans,F,N,Y,0,308100.0,330700.0,17340.0,299300.0,Working,Secondary / secondary special,Married,House / apartment,-10580,365243,Core staff,2.0,2,0.42595841622361413,0.31806857988322856,0.3334696626021993
102422,0,Cash loans,F,Y,N,1,184100.0,718900.0,72930.0,620900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20949,-394,Sales staff,3.0,3,,0.6361233261037117,0.6961094810616818
102423,1,Cash loans,M,Y,Y,0,98200.0,707700.0,28320.0,616100.0,Working,Secondary / secondary special,Married,Rented apartment,-17401,-2230,High skill tech staff,1.0,2,,0.35600245423306504,0.6059429939744209
102424,0,Cash loans,F,Y,Y,1,135800.0,327100.0,15440.0,326300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12391,-1759,Core staff,3.0,2,,0.2406444062115614,0.5488874660275096
102425,0,Cash loans,M,N,Y,0,296800.0,548000.0,35400.0,479500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18938,-894,Realty agents,1.0,1,,0.6930860520319185,0.4995262748749144
102426,0,Cash loans,M,N,N,0,152800.0,543300.0,39290.0,472700.0,Working,Higher education,Single / not married,House / apartment,-24711,-4655,Core staff,2.0,2,,0.3344631925358322,0.356028424385958
102427,0,Revolving loans,F,N,Y,0,191700.0,767800.0,45260.0,752600.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14831,-1866,Drivers,2.0,2,0.3332432023717369,0.6156796354563345,0.6626703840324304
102428,0,Cash loans,M,Y,Y,0,328500.0,299600.0,16670.0,283900.0,State servant,Lower secondary,Married,House / apartment,-17917,-999,Sales staff,2.0,2,0.41690184914901696,0.26294720246951897,0.4508678098113057
102429,0,Cash loans,F,N,N,1,285000.0,546200.0,23120.0,474900.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13970,-3141,Low-skill Laborers,3.0,2,,0.6132842848983054,0.42089022518362984
102430,0,Cash loans,M,N,Y,0,257800.0,731000.0,31230.0,726500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16048,-807,Managers,2.0,2,0.20854165105722539,0.40722663018395094,0.5359019346631211
102431,0,Cash loans,M,N,Y,0,167600.0,595000.0,25400.0,547200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9650,-5401,Laborers,2.0,2,,0.37946205497242386,0.18793996937682678
102432,0,Cash loans,M,Y,N,0,209400.0,448700.0,52590.0,430300.0,Working,Secondary / secondary special,Married,With parents,-15703,365243,nan,2.0,2,0.1518582021677659,0.422801669071615,0.3166184355422038
102433,1,Cash loans,F,N,Y,0,286000.0,698300.0,28980.0,628100.0,Pensioner,Lower secondary,Married,With parents,-15880,-4038,Laborers,2.0,3,0.188365035692417,0.3658404941441438,0.3286244948238821
102434,0,Cash loans,F,N,Y,0,193900.0,279900.0,21960.0,272300.0,Working,Higher education,Single / not married,House / apartment,-22933,-3406,Medicine staff,2.0,2,,0.5220836229337634,0.15545450772707137
102435,0,Cash loans,M,Y,N,0,158900.0,304700.0,32200.0,261200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8493,-2213,Sales staff,2.0,2,,0.13102769579183754,0.5185847343234317
102436,0,Cash loans,M,N,N,0,113500.0,540300.0,27890.0,518900.0,Working,Lower secondary,Separated,Municipal apartment,-14577,-2990,Security staff,2.0,2,,0.4709579364342568,0.2052038776009239
102437,0,Cash loans,F,N,Y,0,207900.0,880400.0,47270.0,770600.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20881,365243,nan,2.0,2,0.20477610285931222,0.5312319410724148,0.4677524247550873
102438,0,Cash loans,M,Y,N,0,62400.0,312800.0,13070.0,272100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14734,-624,Laborers,2.0,2,,0.38144084192047584,0.08065127704299663
102439,0,Cash loans,F,N,Y,0,82700.0,325800.0,17260.0,318900.0,Working,Secondary / secondary special,Married,With parents,-15017,-3898,Security staff,2.0,2,,0.26948474884684426,0.2218805516215803
102440,0,Cash loans,M,N,Y,0,251500.0,470700.0,54350.0,443500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12357,-6249,Accountants,1.0,2,0.409518714097672,0.29198432361468873,0.3112398809536342
102441,0,Cash loans,M,N,N,0,313100.0,453900.0,41100.0,409500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11958,-1465,Drivers,2.0,2,0.2785586035149348,0.3457486502635611,0.24466742140249131
102442,0,Revolving loans,F,N,Y,0,168000.0,544900.0,25420.0,543000.0,Working,Secondary / secondary special,Married,House / apartment,-8369,365243,Private service staff,2.0,2,,0.4944790684553056,0.2688847902037807
102443,0,Cash loans,F,N,N,0,227500.0,366400.0,19330.0,359800.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-13177,-2401,nan,2.0,2,0.011223861512836641,0.43522923742371544,0.5103664244358582
102444,0,Cash loans,F,N,Y,0,320500.0,157400.0,15880.0,151900.0,Working,Secondary / secondary special,Married,House / apartment,-11730,-1564,nan,1.0,2,0.13294640084784573,0.5350281761322965,0.5619661203487983
102445,0,Cash loans,F,Y,Y,0,66800.0,607800.0,27260.0,568800.0,State servant,Higher education,Married,House / apartment,-16180,-297,Accountants,2.0,2,,0.28008952173185475,0.17693505134132514
102446,0,Cash loans,F,Y,Y,0,51700.0,535000.0,24800.0,472900.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-12541,365243,Security staff,1.0,3,,0.3458899392309618,0.7172735425739296
102447,0,Cash loans,F,N,Y,0,91900.0,525100.0,21920.0,499800.0,Working,Academic degree,Civil marriage,House / apartment,-13778,-3429,Realty agents,2.0,2,,0.46668216353115133,0.6782988259798618
102448,0,Cash loans,F,Y,Y,0,87600.0,384600.0,23240.0,330900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13888,-980,nan,2.0,2,,0.21217586360960283,0.3272500458697897
102449,0,Cash loans,F,N,Y,0,116500.0,737600.0,45760.0,653100.0,Commercial associate,Higher education,Widow,House / apartment,-15512,-1949,Sales staff,2.0,2,,0.45605011099726656,0.2614855694527806
102450,0,Revolving loans,F,N,Y,0,751200.0,300200.0,22320.0,260800.0,Working,Secondary / secondary special,Single / not married,Office apartment,-13582,-2387,nan,2.0,2,0.33799854683830133,0.11153057933633499,0.38565056459884783
102451,0,Cash loans,F,Y,Y,2,59400.0,533700.0,26730.0,488700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11439,-3104,Drivers,4.0,2,,0.6074722002872086,0.5515441658653006
102452,0,Cash loans,M,Y,Y,0,85600.0,196200.0,8390.0,190100.0,Working,Academic degree,Married,House / apartment,-16050,-5025,nan,2.0,2,0.2549417986233903,0.41547318810348305,0.3405973265927166
102453,0,Cash loans,F,Y,Y,2,296800.0,1122300.0,111070.0,963700.0,Working,Secondary / secondary special,Married,House / apartment,-19994,-2108,Core staff,3.0,2,0.4165513324297124,0.0765658504934488,0.5397654891144679
102454,0,Cash loans,M,N,Y,0,350700.0,111700.0,10340.0,107700.0,State servant,Incomplete higher,Married,House / apartment,-16221,-528,nan,1.0,2,,0.5376555036260388,0.25175858125721284
102455,0,Cash loans,F,N,Y,1,177100.0,317500.0,20970.0,290000.0,Working,Secondary / secondary special,Married,House / apartment,-13255,-2477,Core staff,2.0,1,,0.6003153201212915,0.544016625506031
102456,0,Cash loans,F,N,Y,0,50100.0,167800.0,9960.0,148800.0,Working,Secondary / secondary special,Married,House / apartment,-15210,-1730,Accountants,2.0,2,,0.5409681638608976,0.28963394186293095
102457,0,Cash loans,F,Y,N,0,104300.0,283700.0,22590.0,279800.0,Working,Higher education,Married,Municipal apartment,-7670,365243,Sales staff,2.0,2,,0.161042440380586,0.23343083602652456
102458,0,Revolving loans,F,Y,N,0,103800.0,210000.0,21420.0,196700.0,Working,Lower secondary,Married,House / apartment,-15145,-4497,Security staff,1.0,2,0.4750039574323725,0.4436407657141632,0.10762965344783547
102459,0,Cash loans,F,N,N,0,136400.0,263900.0,20010.0,258500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14097,-1141,nan,2.0,3,0.7746145095967448,0.5061563345034622,0.39459701871007613
102460,0,Cash loans,F,N,Y,1,125300.0,507700.0,37610.0,479000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11955,-735,nan,3.0,1,,0.3781076370437913,0.32084531446084746
102461,0,Cash loans,M,N,Y,0,464900.0,274500.0,23100.0,252100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12684,365243,nan,1.0,2,,0.586895179708741,0.3077954425069963
102462,0,Cash loans,M,N,Y,1,203400.0,207100.0,24150.0,200300.0,Commercial associate,Higher education,Married,With parents,-14057,-2347,Laborers,3.0,2,,0.7778990860648688,0.5380964615278258
102463,0,Cash loans,F,Y,N,0,141100.0,693400.0,39390.0,600200.0,State servant,Secondary / secondary special,Widow,House / apartment,-19693,-2595,Core staff,2.0,2,,0.5563659230417124,0.20997035824116658
102464,0,Cash loans,F,N,Y,0,151600.0,781100.0,35440.0,680900.0,Pensioner,Higher education,Single / not married,House / apartment,-20093,-5458,nan,1.0,3,,0.1968103289421453,0.35682008768368223
102465,1,Cash loans,F,N,Y,0,58900.0,645800.0,73060.0,634200.0,Working,Secondary / secondary special,Married,With parents,-11976,-1382,nan,2.0,2,0.5814393241106443,0.638742812047692,0.12127136255678919
102466,0,Cash loans,M,N,Y,0,61800.0,473900.0,38490.0,412400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13624,-4018,Low-skill Laborers,1.0,2,0.5604952273851634,0.5208611325180602,0.6791237534941725
102467,0,Cash loans,M,Y,Y,1,438600.0,379900.0,22740.0,336100.0,Commercial associate,Higher education,Married,House / apartment,-13726,-1627,nan,2.0,2,,0.20122215516292388,0.46815072972848165
102468,0,Cash loans,F,Y,N,0,114700.0,316300.0,13240.0,303600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18958,-355,Drivers,2.0,2,,0.2996698722422195,0.2688660408409783
102469,0,Cash loans,F,N,Y,0,49700.0,1105000.0,45470.0,953800.0,State servant,Secondary / secondary special,Married,House / apartment,-16290,-5102,Core staff,2.0,2,,0.4885254923881898,0.29598310624519386
102470,0,Revolving loans,F,Y,Y,0,222600.0,633600.0,71700.0,605700.0,State servant,Secondary / secondary special,Married,House / apartment,-16078,-619,Drivers,2.0,1,,0.3735318784090206,0.2437264493726812
102471,0,Cash loans,F,Y,N,0,304800.0,388400.0,27960.0,358800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17860,365243,High skill tech staff,1.0,2,,0.6992092925559288,0.4608892662938982
102472,0,Cash loans,M,Y,Y,1,370700.0,137400.0,14810.0,130400.0,Commercial associate,Higher education,Single / not married,House / apartment,-13309,-696,Sales staff,2.0,2,,0.48941868378887954,0.35293021443245703
102473,0,Revolving loans,M,N,N,0,147900.0,462400.0,27960.0,398700.0,Working,Higher education,Married,House / apartment,-21185,-3302,nan,2.0,3,0.3025070590312029,0.38086102744754713,0.6297999613052291
102474,0,Cash loans,F,N,Y,0,163600.0,152400.0,17660.0,134100.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15698,-865,Laborers,2.0,2,,0.31292644097920097,0.34540741558422394
102475,0,Cash loans,F,N,Y,0,157900.0,425500.0,23880.0,366500.0,Working,Higher education,Married,House / apartment,-12266,-500,Low-skill Laborers,2.0,2,0.3536506864904512,0.15681009544319233,0.3891205301863957
102476,0,Cash loans,F,N,N,0,142400.0,639900.0,28960.0,603400.0,Working,Secondary / secondary special,Married,House / apartment,-14783,-1981,Sales staff,2.0,3,0.23592179903025243,0.7631256117293468,0.6439052697736581
102477,0,Cash loans,F,Y,N,0,130700.0,732700.0,31260.0,646200.0,Pensioner,Incomplete higher,Married,With parents,-20655,-231,Laborers,2.0,2,0.12177122392194686,0.6002262353648785,0.1516313274307112
102478,0,Cash loans,F,Y,Y,0,56500.0,279100.0,29170.0,244600.0,State servant,Secondary / secondary special,Married,House / apartment,-13997,-2127,High skill tech staff,2.0,2,0.2816347478866929,0.37646708440918464,0.5996733783071573
102479,0,Cash loans,F,Y,Y,1,96900.0,269700.0,11150.0,266500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19520,365243,Medicine staff,3.0,2,,0.6025057748712505,0.14723314235092552
102480,0,Cash loans,M,N,Y,0,129600.0,155200.0,7130.0,148900.0,Working,Higher education,Separated,House / apartment,-13193,-8578,nan,1.0,3,0.3993512933914542,0.3756804900845538,0.3777340334749822
102481,0,Cash loans,F,N,N,1,61600.0,260700.0,27900.0,231300.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-12629,-2699,Laborers,2.0,3,0.39094428730230385,0.5839155508771333,0.07453007445020339
102482,0,Cash loans,F,Y,Y,0,69200.0,295900.0,31190.0,269300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18355,-2247,Managers,2.0,2,0.5123367255595725,0.5440309281183815,0.517667836818473
102483,0,Cash loans,F,N,Y,0,92200.0,202500.0,9180.0,193900.0,Working,Lower secondary,Married,House / apartment,-12194,-5240,Laborers,2.0,3,,0.603840422291833,0.40293493571253497
102484,0,Cash loans,F,N,Y,0,211900.0,319200.0,20780.0,288100.0,Working,Secondary / secondary special,Married,House / apartment,-19010,-796,nan,2.0,2,0.6144560519497377,0.4617636165899877,0.2856411680056269
102485,0,Cash loans,M,N,Y,0,108000.0,413700.0,26040.0,410800.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17118,-1155,nan,2.0,2,0.680982198810139,0.642072999635158,0.6322167973140368
102486,0,Cash loans,F,N,Y,0,122900.0,288200.0,15760.0,287500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12195,365243,nan,2.0,3,,0.3889845828913734,0.3093599300358766
102487,0,Cash loans,M,Y,N,1,109500.0,157800.0,7540.0,146400.0,Commercial associate,Higher education,Married,House / apartment,-15418,365243,Drivers,2.0,2,0.19610358679442713,0.5168545000052768,0.5089283050232725
102488,0,Cash loans,M,N,N,0,154500.0,73300.0,4620.0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13500,-1852,Sales staff,2.0,2,,0.5534851430201201,0.6190401820458623
102489,0,Cash loans,F,Y,Y,0,126700.0,1048600.0,42080.0,1010500.0,Working,Secondary / secondary special,Married,With parents,-17107,-2462,Laborers,2.0,2,,0.387646013908944,0.6378177167779449
102490,0,Cash loans,F,Y,Y,1,108800.0,374800.0,16560.0,318700.0,Working,Secondary / secondary special,Married,House / apartment,-23290,-894,nan,3.0,2,,0.2930081077051717,0.4214165469764236
102491,0,Cash loans,M,Y,N,0,397800.0,219400.0,22470.0,206600.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14216,-516,nan,2.0,2,,0.38788909137342015,0.2796437934538214
102492,0,Cash loans,F,Y,N,0,88400.0,176500.0,11290.0,160000.0,Working,Secondary / secondary special,Married,House / apartment,-17850,-1093,Sales staff,2.0,2,,0.1624907441931957,0.6766379205764753
102493,0,Cash loans,F,Y,Y,0,134800.0,288400.0,32670.0,276200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15803,-1726,nan,2.0,2,0.47868422795078924,0.18050130956898458,0.45907257090840436
